#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0044238	primary metabolic process	74	8114	0.16	0.0064	3702.AT1G01280.1,3702.AT1G02660.1,3702.AT1G06040.1,3702.AT1G07320.1,3702.AT1G11050.1,3702.AT1G15550.1,3702.AT1G26930.1,3702.AT1G27320.1,3702.AT1G29150.1,3702.AT1G33811.1,3702.AT1G49970.1,3702.AT1G50420.1,3702.AT1G50480.1,3702.AT1G51510.1,3702.AT1G59900.1,3702.AT1G63000.1,3702.AT1G66170.1,3702.AT1G66340.1,3702.AT1G74310.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G01430.1,3702.AT2G02860.1,3702.AT2G23540.1,3702.AT2G26450.1,3702.AT2G26640.1,3702.AT2G26830.1,3702.AT2G27710.1,3702.AT2G36710.1,3702.AT2G37040.1,3702.AT2G41790.1,3702.AT2G43590.1,3702.AT3G10620.1,3702.AT3G12500.1,3702.AT3G18040.1,3702.AT3G52590.1,3702.AT3G54690.1,3702.AT3G54940.2,3702.AT3G55520.1,3702.AT3G61470.1,3702.AT4G00490.1,3702.AT4G03210.1,3702.AT4G05160.1,3702.AT4G09820.1,3702.AT4G10320.1,3702.AT4G10340.1,3702.AT4G33260.1,3702.AT4G37790.1,3702.AT5G03610.1,3702.AT5G04870.1,3702.AT5G06460.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G13780.1,3702.AT5G14620.1,3702.AT5G16790.1,3702.AT5G18070.1,3702.AT5G19330.1,3702.AT5G19730.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G23250.1,3702.AT5G35530.1,3702.AT5G36160.1,3702.AT5G39320.1,3702.AT5G51940.1,3702.AT5G56280.1,3702.AT5G56780.1,3702.AT5G58290.1,3702.AT5G64330.1,3702.AT5G64960.1,3702.AT5G66460.1,3702.AT5G67480.2,3702.ATCG00740.1	CYP703A2,AT1G02660,STO,RPL4,AT1G11050,GA3OX1,AT1G26930,HK3,ATS9,AT1G33811,CLPR1,SCL3,THFS,Y14,At1g59900,NRS/ER,MMD1,ETR1,HSP101,DHAR2,SKP1,HB17,SUT2,AT2G23540,AT2G26450,KCS11,emb1187,AT2G27710,AT2G36710,PAL1,AT2G41790,AT2G43590,NUDX26,HCHIB,MPK9,UBQ1,SETH3,AT3G54940,AT3G55520,LHCA2,BMY9,XTH9,AT4G05160,TT8,AT4G10320,LHCB5,CDC20.2,HAT22,AT5G03610,CPK1,UBA2,AHBP-1B,THO1,AT5G13780,DRM2,THO7A,DRT101,ARIA,AT5G19730,AIP2,CIPK26,AT5G23250,AT5G35530,AT5G36160,UDG4,NRPB6A,CSN6A,ET2,RPT3,NPH3,CDKC2,MAN7,BT4,RPOA
GO:0051716	cellular response to stimulus	31	2428	0.31	0.0064	3702.AT1G15550.1,3702.AT1G23010.1,3702.AT1G27320.1,3702.AT1G66340.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G31660.1,3702.AT2G41480.1,3702.AT3G12500.1,3702.AT3G18040.1,3702.AT3G46200.1,3702.AT4G01850.1,3702.AT4G09820.1,3702.AT4G37790.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G04870.1,3702.AT5G06460.1,3702.AT5G06720.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G18070.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G35530.1,3702.AT5G56280.1,3702.AT5G58290.1,3702.AT5G64120.1,3702.AT5G64330.1	GA3OX1,LPR1,HK3,ETR1,DHAR2,SKP1,SAD2,AT2G41480,HCHIB,MPK9,NUDT9,SAM-2,TT8,HAT22,AT5G01990,EIN2,CPK1,UBA2,PA2,AHBP-1B,THO1,AT5G15180,TRXF2,DRT101,AIP2,CIPK26,AT5G35530,CSN6A,RPT3,AT5G64120,NPH3
GO:0016999	antibiotic metabolic process	7	171	0.82	0.0066	3702.AT1G66340.1,3702.AT2G37040.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G23250.1,3702.AT5G64120.1	ETR1,PAL1,AT2G41480,PA2,AT5G15180,AT5G23250,AT5G64120
GO:0009057	macromolecule catabolic process	16	888	0.46	0.0078	3702.AT1G26930.1,3702.AT1G29150.1,3702.AT1G51510.1,3702.AT1G75950.1,3702.AT2G26450.1,3702.AT2G36710.1,3702.AT2G43590.1,3702.AT3G12500.1,3702.AT3G54940.2,3702.AT4G00490.1,3702.AT5G19730.1,3702.AT5G20910.1,3702.AT5G56280.1,3702.AT5G58290.1,3702.AT5G66460.1,3702.AT5G67480.2	AT1G26930,ATS9,Y14,SKP1,AT2G26450,AT2G36710,AT2G43590,HCHIB,AT3G54940,BMY9,AT5G19730,AIP2,CSN6A,RPT3,MAN7,BT4
GO:0016052	carbohydrate catabolic process	8	244	0.72	0.0079	3702.AT1G59900.1,3702.AT2G26450.1,3702.AT2G36710.1,3702.AT2G43590.1,3702.AT3G12500.1,3702.AT4G00490.1,3702.AT5G19730.1,3702.AT5G66460.1	At1g59900,AT2G26450,AT2G36710,AT2G43590,HCHIB,BMY9,AT5G19730,MAN7
GO:0042545	cell wall modification	6	127	0.88	0.0079	3702.AT1G66340.1,3702.AT2G26450.1,3702.AT2G36710.1,3702.AT5G03280.1,3702.AT5G19730.1,3702.AT5G66460.1	ETR1,AT2G26450,AT2G36710,EIN2,AT5G19730,MAN7
GO:0072593	reactive oxygen species metabolic process	6	126	0.88	0.0079	3702.AT1G66340.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G51720.1,3702.AT5G64120.1	ETR1,AT2G41480,PA2,AT5G15180,NEET,AT5G64120
GO:0033036	macromolecule localization	15	818	0.47	0.0090	3702.AT1G30630.1,3702.AT1G48900.1,3702.AT1G51510.1,3702.AT1G66340.1,3702.AT2G31660.1,3702.AT2G41700.1,3702.AT3G47780.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT4G24690.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G09860.1,3702.AT5G16790.1,3702.AT5G26980.1	AT1G30630,AT1G48900,Y14,ETR1,SAD2,ABCA1,ABCA7,AT3G49100,AT3G56900,NBR1,EIN2,RAB8C,THO1,THO7A,SYP41
GO:0006022	aminoglycan metabolic process	3	18	1.43	0.0111	3702.AT2G43590.1,3702.AT3G12500.1,3702.AT5G39320.1	AT2G43590,HCHIB,UDG4
GO:0051179	localization	28	2244	0.3	0.0133	3702.AT1G06890.1,3702.AT1G10130.1,3702.AT1G12390.1,3702.AT1G30630.1,3702.AT1G48900.1,3702.AT1G51510.1,3702.AT1G66340.1,3702.AT2G02860.1,3702.AT2G31660.1,3702.AT2G41700.1,3702.AT3G26570.1,3702.AT3G30390.2,3702.AT3G47780.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT3G62020.1,3702.AT4G00900.1,3702.AT4G24690.1,3702.AT4G34660.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G09860.1,3702.AT5G13930.1,3702.AT5G16790.1,3702.AT5G26820.1,3702.AT5G26980.1,3702.AT5G41610.1	AT1G06890,ECA3,AT1G12390,AT1G30630,AT1G48900,Y14,ETR1,SUT2,SAD2,ABCA1,PHT2;1,AT3G30390,ABCA7,AT3G49100,AT3G56900,GLP10,ECA2,NBR1,AT4G34660,AT5G01990,EIN2,RAB8C,THO1,TT4,THO7A,IREG3,SYP41,CHX18
GO:0006810	transport	27	2140	0.31	0.0140	3702.AT1G06890.1,3702.AT1G10130.1,3702.AT1G12390.1,3702.AT1G30630.1,3702.AT1G48900.1,3702.AT1G51510.1,3702.AT2G02860.1,3702.AT2G31660.1,3702.AT2G41700.1,3702.AT3G26570.1,3702.AT3G30390.2,3702.AT3G47780.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT3G62020.1,3702.AT4G00900.1,3702.AT4G24690.1,3702.AT4G34660.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G09860.1,3702.AT5G13930.1,3702.AT5G16790.1,3702.AT5G26820.1,3702.AT5G26980.1,3702.AT5G41610.1	AT1G06890,ECA3,AT1G12390,AT1G30630,AT1G48900,Y14,SUT2,SAD2,ABCA1,PHT2;1,AT3G30390,ABCA7,AT3G49100,AT3G56900,GLP10,ECA2,NBR1,AT4G34660,AT5G01990,EIN2,RAB8C,THO1,TT4,THO7A,IREG3,SYP41,CHX18
GO:0017001	antibiotic catabolic process	5	94	0.93	0.0140	3702.AT2G37040.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G64120.1	PAL1,AT2G41480,PA2,AT5G15180,AT5G64120
GO:0042743	hydrogen peroxide metabolic process	5	95	0.93	0.0140	3702.AT1G66340.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G64120.1	ETR1,AT2G41480,PA2,AT5G15180,AT5G64120
GO:1901564	organonitrogen compound metabolic process	43	4116	0.22	0.0140	3702.AT1G07320.1,3702.AT1G11050.1,3702.AT1G23820.1,3702.AT1G26930.1,3702.AT1G27320.1,3702.AT1G29150.1,3702.AT1G49970.1,3702.AT1G50480.1,3702.AT1G59900.1,3702.AT1G66340.1,3702.AT1G74310.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G27710.1,3702.AT2G37040.1,3702.AT2G41790.1,3702.AT2G43590.1,3702.AT3G10870.1,3702.AT3G12500.1,3702.AT3G18040.1,3702.AT3G52590.1,3702.AT3G54690.1,3702.AT3G54940.2,3702.AT3G55520.1,3702.AT3G61470.1,3702.AT4G10320.1,3702.AT4G10340.1,3702.AT4G33260.1,3702.AT5G04870.1,3702.AT5G06460.1,3702.AT5G13780.1,3702.AT5G14620.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G35530.1,3702.AT5G36160.1,3702.AT5G39320.1,3702.AT5G56280.1,3702.AT5G58290.1,3702.AT5G64330.1,3702.AT5G64960.1,3702.AT5G67480.2	RPL4,AT1G11050,SPDS1,AT1G26930,HK3,ATS9,CLPR1,THFS,At1g59900,ETR1,HSP101,DHAR2,SKP1,AT2G27710,PAL1,AT2G41790,AT2G43590,MES17,HCHIB,MPK9,UBQ1,SETH3,AT3G54940,AT3G55520,LHCA2,AT4G10320,LHCB5,CDC20.2,CPK1,UBA2,AT5G13780,DRM2,ARIA,AIP2,CIPK26,AT5G35530,AT5G36160,UDG4,CSN6A,RPT3,NPH3,CDKC2,BT4
GO:0016998	cell wall macromolecule catabolic process	3	23	1.32	0.0173	3702.AT2G43590.1,3702.AT3G12500.1,3702.AT5G66460.1	AT2G43590,HCHIB,MAN7
GO:0006040	amino sugar metabolic process	3	25	1.28	0.0210	3702.AT2G43590.1,3702.AT3G12500.1,3702.AT5G18070.1	AT2G43590,HCHIB,DRT101
GO:0051641	cellular localization	11	553	0.5	0.0248	3702.AT1G30630.1,3702.AT1G48900.1,3702.AT1G66340.1,3702.AT2G31660.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G09860.1,3702.AT5G16790.1,3702.AT5G26980.1	AT1G30630,AT1G48900,ETR1,SAD2,AT3G49100,AT3G56900,EIN2,RAB8C,THO1,THO7A,SYP41
GO:0006979	response to oxidative stress	9	389	0.57	0.0259	3702.AT1G74310.1,3702.AT2G37040.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G13930.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G64120.1,3702.AT5G67480.2	HSP101,PAL1,AT2G41480,PA2,TT4,AT5G15180,TRXF2,AT5G64120,BT4
GO:0065007	biological regulation	50	5235	0.19	0.0268	3702.AT1G06040.1,3702.AT1G10130.1,3702.AT1G15550.1,3702.AT1G26930.1,3702.AT1G27320.1,3702.AT1G50420.1,3702.AT1G51510.1,3702.AT1G66170.1,3702.AT1G66340.1,3702.AT1G68520.1,3702.AT1G74310.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G01430.1,3702.AT2G26450.1,3702.AT2G31660.1,3702.AT2G37040.1,3702.AT2G45870.1,3702.AT3G07650.1,3702.AT3G10870.1,3702.AT3G18040.1,3702.AT3G49100.1,3702.AT3G62020.1,3702.AT4G05160.1,3702.AT4G09820.1,3702.AT4G10320.1,3702.AT4G33260.1,3702.AT4G37790.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G03520.1,3702.AT5G04870.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G13930.1,3702.AT5G14620.1,3702.AT5G16400.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G23040.1,3702.AT5G26820.1,3702.AT5G41610.1,3702.AT5G51720.1,3702.AT5G56280.1,3702.AT5G56780.1,3702.AT5G58290.1,3702.AT5G64330.1,3702.AT5G64960.1,3702.AT5G67480.2	STO,ECA3,GA3OX1,AT1G26930,HK3,SCL3,Y14,MMD1,ETR1,BBX14,HSP101,DHAR2,SKP1,HB17,AT2G26450,SAD2,PAL1,AT2G45870,COL9,MES17,MPK9,AT3G49100,GLP10,AT4G05160,TT8,AT4G10320,CDC20.2,HAT22,AT5G01990,EIN2,RAB8C,CPK1,AHBP-1B,THO1,TT4,DRM2,TRXF2,ARIA,AIP2,CIPK26,CPP1,IREG3,CHX18,NEET,CSN6A,ET2,RPT3,NPH3,CDKC2,BT4
GO:0001101	response to acid chemical	16	1058	0.38	0.0291	3702.AT1G15550.1,3702.AT1G27320.1,3702.AT1G50420.1,3702.AT1G66340.1,3702.AT2G37040.1,3702.AT3G18040.1,3702.AT4G09820.1,3702.AT4G37790.1,3702.AT5G04870.1,3702.AT5G06950.1,3702.AT5G13780.1,3702.AT5G13930.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G64960.1,3702.AT5G67480.2	GA3OX1,HK3,SCL3,ETR1,PAL1,MPK9,TT8,HAT22,CPK1,AHBP-1B,AT5G13780,TT4,ARIA,AIP2,CDKC2,BT4
GO:0010196	nonphotochemical quenching	2	6	1.73	0.0291	3702.AT1G65420.1,3702.AT4G10340.1	NPQ7,LHCB5
GO:0098869	cellular oxidant detoxification	6	179	0.73	0.0291	3702.AT1G75270.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G64120.1	DHAR2,AT2G41480,PA2,AT5G15180,TRXF2,AT5G64120
GO:0051028	mRNA transport	4	70	0.96	0.0292	3702.AT1G51510.1,3702.AT3G56900.1,3702.AT5G09860.1,3702.AT5G16790.1	Y14,AT3G56900,THO1,THO7A
GO:0006950	response to stress	32	2932	0.24	0.0312	3702.AT1G06680.1,3702.AT1G23010.1,3702.AT1G27320.1,3702.AT1G66340.1,3702.AT1G74310.1,3702.AT2G01430.1,3702.AT2G02860.1,3702.AT2G26640.1,3702.AT2G27710.1,3702.AT2G37040.1,3702.AT2G41480.1,3702.AT2G43590.1,3702.AT3G12500.1,3702.AT3G61470.1,3702.AT4G37790.1,3702.AT5G03280.1,3702.AT5G06460.1,3702.AT5G06720.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G13780.1,3702.AT5G13930.1,3702.AT5G14620.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G18070.1,3702.AT5G19330.1,3702.AT5G35530.1,3702.AT5G58290.1,3702.AT5G64120.1,3702.AT5G64960.1,3702.AT5G67480.2	PSBP-1,LPR1,HK3,ETR1,HSP101,HB17,SUT2,KCS11,AT2G27710,PAL1,AT2G41480,AT2G43590,HCHIB,LHCA2,HAT22,EIN2,UBA2,PA2,AHBP-1B,THO1,AT5G13780,TT4,DRM2,AT5G15180,TRXF2,DRT101,ARIA,AT5G35530,RPT3,AT5G64120,CDKC2,BT4
GO:0009636	response to toxic substance	8	330	0.59	0.0312	3702.AT1G74310.1,3702.AT1G75270.1,3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G64120.1,3702.AT5G67480.2	HSP101,DHAR2,AT2G41480,PA2,AT5G15180,TRXF2,AT5G64120,BT4
GO:0010038	response to metal ion	9	414	0.54	0.0312	3702.AT1G29150.1,3702.AT1G50480.1,3702.AT1G59900.1,3702.AT1G66340.1,3702.AT1G75950.1,3702.AT3G12500.1,3702.AT4G01850.1,3702.AT4G10320.1,3702.AT5G03280.1	ATS9,THFS,At1g59900,ETR1,SKP1,HCHIB,SAM-2,AT4G10320,EIN2
GO:0048519	negative regulation of biological process	14	872	0.41	0.0312	3702.AT1G27320.1,3702.AT1G51510.1,3702.AT1G66340.1,3702.AT1G75950.1,3702.AT2G31660.1,3702.AT3G07650.1,3702.AT3G49100.1,3702.AT5G03280.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G14620.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G56780.1	HK3,Y14,ETR1,SKP1,SAD2,COL9,AT3G49100,EIN2,AHBP-1B,THO1,DRM2,ARIA,AIP2,ET2
GO:0019538	protein metabolic process	33	3107	0.23	0.0364	3702.AT1G07320.1,3702.AT1G11050.1,3702.AT1G26930.1,3702.AT1G27320.1,3702.AT1G29150.1,3702.AT1G49970.1,3702.AT1G66340.1,3702.AT1G74310.1,3702.AT1G75270.1,3702.AT1G75950.1,3702.AT2G27710.1,3702.AT2G41790.1,3702.AT3G18040.1,3702.AT3G52590.1,3702.AT3G54940.2,3702.AT3G55520.1,3702.AT3G61470.1,3702.AT4G10320.1,3702.AT4G10340.1,3702.AT4G33260.1,3702.AT5G04870.1,3702.AT5G06460.1,3702.AT5G13780.1,3702.AT5G14620.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G21326.1,3702.AT5G35530.1,3702.AT5G56280.1,3702.AT5G58290.1,3702.AT5G64330.1,3702.AT5G64960.1,3702.AT5G67480.2	RPL4,AT1G11050,AT1G26930,HK3,ATS9,CLPR1,ETR1,HSP101,DHAR2,SKP1,AT2G27710,AT2G41790,MPK9,UBQ1,AT3G54940,AT3G55520,LHCA2,AT4G10320,LHCB5,CDC20.2,CPK1,UBA2,AT5G13780,DRM2,ARIA,AIP2,CIPK26,AT5G35530,CSN6A,RPT3,NPH3,CDKC2,BT4
GO:0071702	organic substance transport	16	1101	0.37	0.0364	3702.AT1G06890.1,3702.AT1G30630.1,3702.AT1G48900.1,3702.AT1G51510.1,3702.AT2G02860.1,3702.AT2G31660.1,3702.AT2G41700.1,3702.AT3G30390.2,3702.AT3G47780.1,3702.AT3G49100.1,3702.AT3G56900.1,3702.AT4G24690.1,3702.AT5G03520.1,3702.AT5G09860.1,3702.AT5G16790.1,3702.AT5G26980.1	AT1G06890,AT1G30630,AT1G48900,Y14,SUT2,SAD2,ABCA1,AT3G30390,ABCA7,AT3G49100,AT3G56900,NBR1,RAB8C,THO1,THO7A,SYP41
GO:0006559	L-phenylalanine catabolic process	2	9	1.55	0.0434	3702.AT2G37040.1,3702.AT5G36160.1	PAL1,AT5G36160
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	2	9	1.55	0.0434	3702.AT1G48900.1,3702.AT3G49100.1	AT1G48900,AT3G49100
GO:0010087	phloem or xylem histogenesis	4	83	0.89	0.0434	3702.AT1G27320.1,3702.AT1G66340.1,3702.AT5G03280.1,3702.AT5G56780.1	HK3,ETR1,EIN2,ET2
GO:0051186	cofactor metabolic process	10	531	0.48	0.0434	3702.AT1G50480.1,3702.AT1G59900.1,3702.AT1G66340.1,3702.AT1G75270.1,3702.AT2G41480.1,3702.AT3G20970.1,3702.AT4G01850.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G64120.1	THFS,At1g59900,ETR1,DHAR2,AT2G41480,NFU4,SAM-2,PA2,AT5G15180,AT5G64120
GO:0071281	cellular response to iron ion	3	38	1.1	0.0434	3702.AT1G66340.1,3702.AT4G01850.1,3702.AT5G03280.1	ETR1,SAM-2,EIN2
GO:0009226	nucleotide-sugar biosynthetic process	3	39	1.09	0.0435	3702.AT1G63000.1,3702.AT5G18070.1,3702.AT5G39320.1	NRS/ER,DRT101,UDG4
GO:0055114	oxidation-reduction process	18	1357	0.33	0.0435	3702.AT1G01280.1,3702.AT1G15550.1,3702.AT1G23010.1,3702.AT1G50480.1,3702.AT1G59900.1,3702.AT1G63000.1,3702.AT1G75270.1,3702.AT2G40890.1,3702.AT2G41480.1,3702.AT3G07570.1,3702.AT3G54690.1,3702.AT4G09670.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G16400.1,3702.AT5G23250.1,3702.AT5G39320.1,3702.AT5G64120.1	CYP703A2,GA3OX1,LPR1,THFS,At1g59900,NRS/ER,DHAR2,CYP98A3,AT2G41480,AT3G07570,SETH3,AT4G09670,PA2,AT5G15180,TRXF2,AT5G23250,UDG4,AT5G64120
GO:0006913	nucleocytoplasmic transport	4	88	0.86	0.0451	3702.AT2G31660.1,3702.AT3G56900.1,3702.AT5G09860.1,3702.AT5G16790.1	SAD2,AT3G56900,THO1,THO7A
GO:0006949	syncytium formation	2	10	1.51	0.0451	3702.AT2G20750.1,3702.AT4G28250.1	EXPB1,EXPB3
GO:0015931	nucleobase-containing compound transport	5	144	0.75	0.0451	3702.AT1G06890.1,3702.AT1G51510.1,3702.AT3G56900.1,3702.AT5G09860.1,3702.AT5G16790.1	AT1G06890,Y14,AT3G56900,THO1,THO7A
GO:0042744	hydrogen peroxide catabolic process	4	88	0.86	0.0451	3702.AT2G41480.1,3702.AT5G06720.1,3702.AT5G15180.1,3702.AT5G64120.1	AT2G41480,PA2,AT5G15180,AT5G64120
GO:0009725	response to hormone	19	1502	0.31	0.0471	3702.AT1G15550.1,3702.AT1G27320.1,3702.AT1G50420.1,3702.AT1G50480.1,3702.AT1G66340.1,3702.AT1G75950.1,3702.AT3G18040.1,3702.AT4G01850.1,3702.AT4G09820.1,3702.AT4G37790.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G04870.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G13930.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G67480.2	GA3OX1,HK3,SCL3,THFS,ETR1,SKP1,MPK9,SAM-2,TT8,HAT22,AT5G01990,EIN2,CPK1,AHBP-1B,THO1,TT4,ARIA,AIP2,BT4
GO:0044281	small molecule metabolic process	19	1503	0.31	0.0471	3702.AT1G01280.1,3702.AT1G15550.1,3702.AT1G27320.1,3702.AT1G50480.1,3702.AT1G59900.1,3702.AT1G63000.1,3702.AT2G26640.1,3702.AT2G37040.1,3702.AT3G10620.1,3702.AT3G10870.1,3702.AT3G54690.1,3702.AT4G01850.1,3702.AT4G05160.1,3702.AT4G10320.1,3702.AT5G16400.1,3702.AT5G18070.1,3702.AT5G23250.1,3702.AT5G36160.1,3702.AT5G39320.1	CYP703A2,GA3OX1,HK3,THFS,At1g59900,NRS/ER,KCS11,PAL1,NUDX26,MES17,SETH3,SAM-2,AT4G05160,AT4G10320,TRXF2,DRT101,AT5G23250,AT5G36160,UDG4
GO:0032870	cellular response to hormone stimulus	13	857	0.39	0.0492	3702.AT1G15550.1,3702.AT1G27320.1,3702.AT1G66340.1,3702.AT1G75950.1,3702.AT3G18040.1,3702.AT4G09820.1,3702.AT4G37790.1,3702.AT5G01990.1,3702.AT5G03280.1,3702.AT5G04870.1,3702.AT5G06950.1,3702.AT5G09860.1,3702.AT5G20910.1	GA3OX1,HK3,ETR1,SKP1,MPK9,TT8,HAT22,AT5G01990,EIN2,CPK1,AHBP-1B,THO1,AIP2
GO:1901700	response to oxygen-containing compound	18	1398	0.31	0.0492	3702.AT1G15550.1,3702.AT1G27320.1,3702.AT1G50420.1,3702.AT1G66340.1,3702.AT1G74310.1,3702.AT2G37040.1,3702.AT3G18040.1,3702.AT4G09820.1,3702.AT4G37790.1,3702.AT5G03280.1,3702.AT5G04870.1,3702.AT5G06950.1,3702.AT5G13780.1,3702.AT5G13930.1,3702.AT5G19330.1,3702.AT5G20910.1,3702.AT5G64960.1,3702.AT5G67480.2	GA3OX1,HK3,SCL3,ETR1,HSP101,PAL1,MPK9,TT8,HAT22,EIN2,CPK1,AHBP-1B,AT5G13780,TT4,ARIA,AIP2,CDKC2,BT4
