ID	HG3
MSTRG.24174	1245
MSTRG.24175	14
MSTRG.24172	575
MSTRG.24173	1385
MSTRG.24170	17
MSTRG.24171	53
MSTRG.24178	5
MSTRG.24179	45945
MSTRG.5061	297
MSTRG.15811	1508
MSTRG.15810	18
MSTRG.15813	444
MSTRG.15812	30
MSTRG.15815	1541
MSTRG.15814	51
MSTRG.15817	2235
MSTRG.15816	1
MSTRG.15819	0
MSTRG.15818	0
MSTRG.20217	0
MSTRG.20216	138
MSTRG.20215	0
MSTRG.20214	9
MSTRG.20213	19
MSTRG.20212	2
MSTRG.20211	0
MSTRG.20210	516
MSTRG.20219	21049
MSTRG.20218	0
MSTRG.37918	0
MSTRG.37919	0
MSTRG.37910	1796
MSTRG.37911	151
MSTRG.37912	0
MSTRG.37913	298
MSTRG.37914	6835
MSTRG.37915	0
MSTRG.37916	203
MSTRG.37917	0
MSTRG.31422	0
MSTRG.31423	3102
MSTRG.31420	2946
MSTRG.31421	3447
MSTRG.31426	238
MSTRG.31427	2
MSTRG.31424	5
MSTRG.31425	1501
MSTRG.31428	18671
MSTRG.31429	3515
MSTRG.22795	1232
MSTRG.17509	0
MSTRG.17508	0
MSTRG.17501	0
MSTRG.17500	0
MSTRG.17503	0
MSTRG.17502	0
MSTRG.17505	0
MSTRG.17504	0
MSTRG.17507	1089
MSTRG.17506	33
MSTRG.28425	99
MSTRG.22105	44
MSTRG.22104	0
MSTRG.22107	173
MSTRG.22106	116
MSTRG.22101	125
MSTRG.22100	0
MSTRG.22103	0
MSTRG.22102	21
MSTRG.22109	11
MSTRG.22108	4555
MSTRG.32897	3
MSTRG.28679	0
MSTRG.28678	0
MSTRG.27889	24
MSTRG.27888	528
MSTRG.28671	12
MSTRG.28670	38
MSTRG.27881	20
MSTRG.28672	0
MSTRG.28675	0
MSTRG.27886	0
MSTRG.27885	0
MSTRG.28676	0
MSTRG.12959	45
MSTRG.12958	2200
MSTRG.16670	6
MSTRG.16671	0
MSTRG.16672	0
MSTRG.16673	38
MSTRG.16674	19
MSTRG.16675	608
MSTRG.16676	13
MSTRG.16677	1
MSTRG.11903	4
MSTRG.11902	0
MSTRG.11901	0
MSTRG.11900	1
MSTRG.11907	1058
MSTRG.11906	917
MSTRG.11905	1808
MSTRG.11904	491
MSTRG.11909	929
MSTRG.11908	16224
MSTRG.25477	0
MSTRG.7024	16358
MSTRG.4249	673
MSTRG.4248	0
MSTRG.4245	0
MSTRG.4244	195
MSTRG.4247	4864
MSTRG.4246	89
MSTRG.4241	442
MSTRG.4240	143
MSTRG.4243	133
MSTRG.4242	0
MSTRG.29108	0
MSTRG.29109	26
MSTRG.25656	0
MSTRG.25657	263
MSTRG.25650	384
MSTRG.25651	0
MSTRG.25652	0
MSTRG.25653	164
MSTRG.29100	2511
MSTRG.29101	8
MSTRG.29102	459
MSTRG.29103	3666
MSTRG.29104	4890
MSTRG.29105	1280
MSTRG.29106	5
MSTRG.29107	0
MSTRG.2957	269
MSTRG.2956	1530
MSTRG.2955	139
MSTRG.2954	802
MSTRG.2953	0
MSTRG.2952	0
MSTRG.23768	0
MSTRG.23769	0
MSTRG.23766	0
MSTRG.23767	0
MSTRG.23764	955
MSTRG.23765	2
MSTRG.23762	5948
MSTRG.23763	271
MSTRG.2959	0
MSTRG.23761	7
MSTRG.15378	0
MSTRG.15379	0
MSTRG.15374	0
MSTRG.15375	287
MSTRG.15376	1322
MSTRG.15377	179
MSTRG.15370	18
MSTRG.14209	12
MSTRG.15372	0
MSTRG.15373	0
MSTRG.14208	0
MSTRG.30318	10401
MSTRG.34703	0
MSTRG.7027	1473
MSTRG.34708	2555
MSTRG.34709	4
MSTRG.33323	18
MSTRG.37274	0
MSTRG.33322	8
MSTRG.33321	0
MSTRG.36132	181
MSTRG.36135	0
MSTRG.36134	21
MSTRG.26309	6425
MSTRG.26308	289
MSTRG.7021	918
MSTRG.26303	0
MSTRG.26302	432
MSTRG.26301	2
MSTRG.26300	965
MSTRG.26307	1384
MSTRG.26306	66
MSTRG.26305	751
MSTRG.26304	91
MSTRG.15598	436
MSTRG.15599	924
MSTRG.15590	0
MSTRG.15591	1080
MSTRG.15592	0
MSTRG.15593	0
MSTRG.15594	1
MSTRG.15595	0
MSTRG.15596	7
MSTRG.15597	23
MSTRG.24239	0
MSTRG.24238	1
MSTRG.18559	11
MSTRG.18558	477
MSTRG.18557	7
MSTRG.24234	2
MSTRG.24237	736
MSTRG.24236	0
MSTRG.18553	0
MSTRG.24230	3
MSTRG.24233	0
MSTRG.18550	512
MSTRG.14423	1655
MSTRG.14422	4
MSTRG.14421	6211
MSTRG.14420	1956
MSTRG.14427	1468
MSTRG.14426	52
MSTRG.14425	18
MSTRG.14424	46
MSTRG.14429	19
MSTRG.14428	4
MSTRG.15438	431
MSTRG.30313	0
MSTRG.26851	47
MSTRG.1369	54
MSTRG.1368	1024
MSTRG.1365	365
MSTRG.1364	101404
MSTRG.1367	0
MSTRG.1366	17
MSTRG.1361	1834
MSTRG.1360	7029
MSTRG.1363	122629
MSTRG.1362	723
MSTRG.28619	0
MSTRG.28618	0
MSTRG.13692	8
MSTRG.10948	633
MSTRG.10949	323
MSTRG.22019	1684
MSTRG.10940	0
MSTRG.10941	14
MSTRG.10942	14
MSTRG.10943	0
MSTRG.10944	0
MSTRG.10945	0
MSTRG.10946	0
MSTRG.10947	14788
MSTRG.18566	53
MSTRG.18567	25
MSTRG.18564	0
MSTRG.17992	4929
MSTRG.17993	239
MSTRG.17990	0
MSTRG.17991	0
MSTRG.17996	2
MSTRG.28615	2
MSTRG.17994	0
MSTRG.17995	0
MSTRG.18562	42
MSTRG.17998	2122
MSTRG.24948	225
MSTRG.28736	1015
MSTRG.18563	0
MSTRG.12542	11
MSTRG.12543	106
MSTRG.12540	566
MSTRG.34215	0
MSTRG.12546	0
MSTRG.12547	0
MSTRG.12544	6
MSTRG.1441	5247
MSTRG.1981	54
MSTRG.1980	5468
MSTRG.1983	22
MSTRG.1982	17
MSTRG.1985	6
MSTRG.1984	60
MSTRG.1987	2749
MSTRG.28731	0
MSTRG.1943	0
MSTRG.1942	0
MSTRG.7200	847
MSTRG.38942	0
MSTRG.7202	11
MSTRG.7203	55
MSTRG.7204	1589
MSTRG.7205	451
MSTRG.7206	3
MSTRG.7207	0
MSTRG.7208	95
MSTRG.14416	0
MSTRG.38940	6718
MSTRG.14417	16
MSTRG.1448	0
MSTRG.38941	5
MSTRG.18568	29
MSTRG.1449	0
MSTRG.38946	939
MSTRG.14415	643
MSTRG.38947	220
MSTRG.38944	26
MSTRG.38945	424
MSTRG.38454	22
MSTRG.38455	116
MSTRG.38456	1189
MSTRG.38457	606
MSTRG.38450	162
MSTRG.38451	17
MSTRG.38452	564
MSTRG.38453	236
MSTRG.38458	0
MSTRG.38459	10
MSTRG.2184	3
MSTRG.2185	29
MSTRG.2186	1925
MSTRG.2187	2
MSTRG.2180	32
MSTRG.2181	1
MSTRG.2182	32
MSTRG.2183	6
MSTRG.2188	9
MSTRG.2189	2066
MSTRG.33752	72
MSTRG.33753	33
MSTRG.33750	0
MSTRG.33751	7
MSTRG.33756	0
MSTRG.33757	0
MSTRG.33754	0
MSTRG.33755	7
MSTRG.33758	646
MSTRG.33759	51
MSTRG.22119	459
MSTRG.34908	770
MSTRG.34909	3629
MSTRG.34902	0
MSTRG.34903	0
MSTRG.34900	0
MSTRG.34901	2
MSTRG.34906	104
MSTRG.34907	3815
MSTRG.34904	0
MSTRG.34905	930
MSTRG.7976	82
MSTRG.7977	1510
MSTRG.7974	51
MSTRG.7975	3
MSTRG.7972	424
MSTRG.7973	33
MSTRG.7970	1
MSTRG.7971	2597
MSTRG.7978	41923
MSTRG.5464	0
MSTRG.27408	0
MSTRG.3275	481
MSTRG.3274	240
MSTRG.3277	0
MSTRG.3276	5
MSTRG.3271	581
MSTRG.3270	0
MSTRG.3273	322
MSTRG.3272	10
MSTRG.3279	3
MSTRG.5465	228
MSTRG.36221	0
MSTRG.30215	381
MSTRG.36223	21
MSTRG.36222	1671
MSTRG.36225	3
MSTRG.36224	0
MSTRG.36227	64
MSTRG.36226	0
MSTRG.36229	701
MSTRG.36228	32920
MSTRG.6081	342
MSTRG.20055	0
MSTRG.20054	0
MSTRG.20057	0
MSTRG.20056	0
MSTRG.20051	0
MSTRG.20050	35
MSTRG.20053	980
MSTRG.20052	3
MSTRG.20059	51045
MSTRG.20058	0
MSTRG.27896	1313
MSTRG.9538	0
MSTRG.9539	18
MSTRG.4728	5435
MSTRG.4729	0
MSTRG.9530	0
MSTRG.9531	0
MSTRG.4720	381
MSTRG.4721	0
MSTRG.4726	0
MSTRG.9535	332
MSTRG.9536	0
MSTRG.9537	223
MSTRG.31620	139
MSTRG.31621	5
MSTRG.31622	571
MSTRG.31623	87
MSTRG.31624	2751
MSTRG.31625	544
MSTRG.31626	0
MSTRG.31627	0
MSTRG.954	0
MSTRG.955	0
MSTRG.956	462
MSTRG.957	0
MSTRG.950	13884
MSTRG.951	42
MSTRG.952	9437
MSTRG.953	0
MSTRG.35750	29
MSTRG.35751	0
MSTRG.35752	0
MSTRG.35753	12
MSTRG.35754	164
MSTRG.35755	0
MSTRG.35756	133
MSTRG.35757	0
MSTRG.35758	39
MSTRG.35759	0
MSTRG.31998	12
MSTRG.31999	0
MSTRG.31992	0
MSTRG.31993	633
MSTRG.31990	217
MSTRG.31991	14
MSTRG.31996	26
MSTRG.31997	256
MSTRG.31994	55
MSTRG.31995	8
MSTRG.35288	7
MSTRG.35289	0
MSTRG.35282	1765
MSTRG.35283	194
MSTRG.35280	135
MSTRG.35281	6
MSTRG.35286	26969
MSTRG.35287	795
MSTRG.35284	77
MSTRG.35285	0
MSTRG.9875	0
MSTRG.28513	0
MSTRG.21018	0
MSTRG.21019	0
MSTRG.29418	0
MSTRG.21017	0
MSTRG.21014	33
MSTRG.21015	266
MSTRG.21012	0
MSTRG.21013	78
MSTRG.21010	0
MSTRG.21011	26
MSTRG.34487	35
MSTRG.34486	1176
MSTRG.37668	995
MSTRG.37669	797
MSTRG.34483	1124
MSTRG.34482	144
MSTRG.34481	235
MSTRG.34480	46
MSTRG.37662	62
MSTRG.37663	749
MSTRG.37660	486
MSTRG.37661	2738
MSTRG.37666	22
MSTRG.37667	44951
MSTRG.34489	5000
MSTRG.34488	393
MSTRG.6618	0
MSTRG.6619	135
MSTRG.28479	470
MSTRG.28478	0
MSTRG.28477	7
MSTRG.6611	0
MSTRG.28475	0
MSTRG.28474	584
MSTRG.34155	415
MSTRG.34154	14156
MSTRG.34157	1860
MSTRG.34156	766
MSTRG.19113	0
MSTRG.38869	618
MSTRG.38868	25
MSTRG.38865	0
MSTRG.32777	454
MSTRG.38867	0
MSTRG.38866	616
MSTRG.37590	0
MSTRG.37591	0
MSTRG.38863	0
MSTRG.37593	0
MSTRG.32775	156
MSTRG.19117	39
MSTRG.28514	802
MSTRG.24849	393
MSTRG.7569	4
MSTRG.7568	0
MSTRG.7561	0
MSTRG.7560	903
MSTRG.7563	0
MSTRG.7562	0
MSTRG.7565	0
MSTRG.7564	0
MSTRG.7567	0
MSTRG.7566	0
MSTRG.23568	146
MSTRG.23569	11
MSTRG.23564	15
MSTRG.23565	502
MSTRG.23566	0
MSTRG.23567	1
MSTRG.23560	0
MSTRG.23561	97
MSTRG.23562	0
MSTRG.23563	152
MSTRG.27418	0
MSTRG.27419	2
MSTRG.27414	652
MSTRG.27415	0
MSTRG.27416	0
MSTRG.27417	0
MSTRG.27410	20
MSTRG.27411	2335
MSTRG.27412	38
MSTRG.27413	98
MSTRG.28515	1244
MSTRG.29067	5919
MSTRG.29066	63
MSTRG.7686	206
MSTRG.2931	1264
MSTRG.7687	0
MSTRG.23709	0
MSTRG.31869	23
MSTRG.24033	86
MSTRG.2939	2610
MSTRG.24031	83
MSTRG.24030	60
MSTRG.24037	0
MSTRG.24036	11
MSTRG.24035	0
MSTRG.24034	544
MSTRG.8155	11
MSTRG.24039	1872
MSTRG.24038	0
MSTRG.35152	29118
MSTRG.5092	22
MSTRG.35150	0
MSTRG.252	0
MSTRG.25926	262
MSTRG.25927	3815
MSTRG.25924	62
MSTRG.5090	13
MSTRG.25922	65
MSTRG.25923	645
MSTRG.25920	423
MSTRG.25921	7
MSTRG.5097	491
MSTRG.25928	1310
MSTRG.25929	0
MSTRG.5095	1799
MSTRG.5094	85
MSTRG.5099	0
MSTRG.5098	1773
MSTRG.9926	0
MSTRG.25074	25
MSTRG.25075	420
MSTRG.25076	14
MSTRG.25077	5
MSTRG.25070	3
MSTRG.25071	66
MSTRG.25072	17
MSTRG.25073	994
MSTRG.25078	1242
MSTRG.25079	106
MSTRG.21979	1552
MSTRG.21978	262
MSTRG.37427	575
MSTRG.21971	501
MSTRG.21970	5362
MSTRG.21973	2660
MSTRG.21972	2
MSTRG.21975	54
MSTRG.21974	79
MSTRG.21977	126
MSTRG.37421	2
MSTRG.37422	827
MSTRG.37423	13
MSTRG.30548	0
MSTRG.13927	16
MSTRG.13926	2355
MSTRG.26529	24776
MSTRG.26528	2
MSTRG.13923	21
MSTRG.13922	0
MSTRG.13921	703
MSTRG.13920	13
MSTRG.26523	3826
MSTRG.26522	144
MSTRG.26521	0
MSTRG.26520	347
MSTRG.26527	67
MSTRG.26526	3806
MSTRG.13929	623
MSTRG.13928	5
MSTRG.12038	0
MSTRG.12039	6
MSTRG.14317	7
MSTRG.12032	2
MSTRG.12033	0
MSTRG.12030	10
MSTRG.12031	0
MSTRG.12036	963
MSTRG.12037	52
MSTRG.12034	0
MSTRG.12035	28
MSTRG.25874	0
MSTRG.17718	170
MSTRG.17719	11706
MSTRG.17710	0
MSTRG.17711	25
MSTRG.17712	2086
MSTRG.17713	11740
MSTRG.17714	257
MSTRG.17715	237
MSTRG.17716	85
MSTRG.17717	235
MSTRG.3079	0
MSTRG.3078	23
MSTRG.3073	0
MSTRG.3072	0
MSTRG.3071	0
MSTRG.3070	0
MSTRG.3077	272
MSTRG.3076	0
MSTRG.3075	0
MSTRG.3074	279
MSTRG.24802	28
MSTRG.24803	179
MSTRG.24800	11
MSTRG.24801	0
MSTRG.24806	0
MSTRG.24807	12
MSTRG.24804	0
MSTRG.24805	0
MSTRG.24808	623
MSTRG.24809	0
MSTRG.11712	28
MSTRG.11713	15
MSTRG.11710	537
MSTRG.11711	153
MSTRG.11716	0
MSTRG.1508	0
MSTRG.11714	0
MSTRG.11715	12
MSTRG.1505	166
MSTRG.1504	4
MSTRG.1507	309
MSTRG.1506	1286
MSTRG.1501	725
MSTRG.1500	52
MSTRG.1503	0
MSTRG.1502	63
MSTRG.22314	270
MSTRG.22315	853
MSTRG.22316	4777
MSTRG.22317	368
MSTRG.22310	226
MSTRG.22311	779
MSTRG.22312	28
MSTRG.22313	4972
MSTRG.22318	23
MSTRG.22319	4
MSTRG.31528	194
MSTRG.9738	0
MSTRG.9739	0
MSTRG.9736	22
MSTRG.9737	0
MSTRG.9734	0
MSTRG.9735	0
MSTRG.9732	20
MSTRG.9733	173
MSTRG.9730	73
MSTRG.9731	3298
MSTRG.2852	29
MSTRG.2853	20
MSTRG.2850	1631
MSTRG.2851	2
MSTRG.2856	5
MSTRG.2857	1009
MSTRG.2854	0
MSTRG.2855	28
MSTRG.23043	2077
MSTRG.23042	8980
MSTRG.2858	419
MSTRG.23040	705
MSTRG.23047	261
MSTRG.23046	967
MSTRG.23045	13
MSTRG.23044	329
MSTRG.9080	32
MSTRG.9081	165
MSTRG.9082	85
MSTRG.9083	7
MSTRG.9084	0
MSTRG.9085	3
MSTRG.9086	0
MSTRG.9087	0
MSTRG.9088	0
MSTRG.9089	39
MSTRG.18294	0
MSTRG.18295	0
MSTRG.18296	83
MSTRG.18297	746
MSTRG.18290	63
MSTRG.18291	3088
MSTRG.18292	822
MSTRG.18293	1246
MSTRG.18298	1
MSTRG.18299	1127
MSTRG.15736	0
MSTRG.1088	0
MSTRG.1089	0
MSTRG.3817	720
MSTRG.3816	10
MSTRG.3811	1228
MSTRG.3810	0
MSTRG.3813	1668
MSTRG.18749	2199
MSTRG.1080	0
MSTRG.18747	574
MSTRG.18744	77
MSTRG.18745	1549
MSTRG.3819	0
MSTRG.18743	131
MSTRG.18740	2290
MSTRG.1087	104
MSTRG.14672	0
MSTRG.10592	2
MSTRG.10591	567
MSTRG.10590	0
MSTRG.14676	2250
MSTRG.14677	259
MSTRG.14674	2438
MSTRG.14675	0
MSTRG.14678	231
MSTRG.10598	2
MSTRG.13022	534
MSTRG.13023	0
MSTRG.13020	2
MSTRG.13021	3
MSTRG.13026	21
MSTRG.13027	1312
MSTRG.13024	517
MSTRG.13025	743
MSTRG.13028	2
MSTRG.13029	50
MSTRG.19767	1427
MSTRG.19766	41
MSTRG.19765	7
MSTRG.6360	136
MSTRG.6361	60
MSTRG.6362	1344
MSTRG.6363	660
MSTRG.6364	360
MSTRG.6365	110061
MSTRG.6366	170
MSTRG.6367	867
MSTRG.6368	0
MSTRG.6369	6271
MSTRG.12514	1538
MSTRG.12517	2901
MSTRG.12516	918
MSTRG.33385	54
MSTRG.33384	1280
MSTRG.33387	504
MSTRG.33386	723
MSTRG.33381	94
MSTRG.33380	0
MSTRG.33383	227
MSTRG.33382	958
MSTRG.33389	18
MSTRG.33388	141
MSTRG.19507	0
MSTRG.35971	0
MSTRG.19505	0
MSTRG.35973	0
MSTRG.35974	0
MSTRG.35975	0
MSTRG.19501	4031
MSTRG.14484	172
MSTRG.6944	3206
MSTRG.6945	8
MSTRG.6946	8
MSTRG.6947	0
MSTRG.6940	0
MSTRG.6941	5
MSTRG.19509	90
MSTRG.19508	12
MSTRG.14486	1168
MSTRG.14481	259
MSTRG.14480	1
MSTRG.7011	55
MSTRG.2062	291
MSTRG.7013	0
MSTRG.2060	531
MSTRG.7015	151
MSTRG.10300	202
MSTRG.7017	8
MSTRG.2064	12
MSTRG.7019	25
MSTRG.7018	1031
MSTRG.2069	434
MSTRG.14482	318
MSTRG.17350	8
MSTRG.13870	1576
MSTRG.17352	41
MSTRG.32474	10
MSTRG.32475	285
MSTRG.32476	4966
MSTRG.32477	5857
MSTRG.32470	744
MSTRG.32471	0
MSTRG.32472	0
MSTRG.32473	0
MSTRG.17354	0
MSTRG.32478	214
MSTRG.32479	545
MSTRG.17355	82
MSTRG.13877	0
MSTRG.13876	7
MSTRG.13879	5
MSTRG.17359	16
MSTRG.17729	120
MSTRG.30168	203
MSTRG.30169	911
MSTRG.34739	0
MSTRG.34738	1098
MSTRG.34731	0
MSTRG.34730	0
MSTRG.34733	757
MSTRG.34732	0
MSTRG.34735	0
MSTRG.34734	0
MSTRG.34737	0
MSTRG.34736	6
MSTRG.36388	20
MSTRG.36389	1352
MSTRG.36386	541
MSTRG.36387	14
MSTRG.36384	117
MSTRG.36385	15
MSTRG.36382	46
MSTRG.36383	847
MSTRG.36380	33
MSTRG.36381	962
MSTRG.4102	399
MSTRG.30166	0
MSTRG.4103	852
MSTRG.21468	1453
MSTRG.4100	38
MSTRG.4101	260
MSTRG.4106	0
MSTRG.9355	142
MSTRG.4104	31
MSTRG.6139	588
MSTRG.4105	226
MSTRG.6138	2
MSTRG.6137	1746
MSTRG.34951	0
MSTRG.6136	60
MSTRG.34950	0
MSTRG.859	78
MSTRG.858	73
MSTRG.11093	648
MSTRG.851	32404
MSTRG.850	779
MSTRG.853	34
MSTRG.852	962
MSTRG.855	0
MSTRG.854	758
MSTRG.857	0
MSTRG.856	101
MSTRG.34959	0
MSTRG.34958	3
MSTRG.2713	26
MSTRG.7944	38
MSTRG.7943	37
MSTRG.2714	11820
MSTRG.2717	347
MSTRG.20578	669
MSTRG.20579	341
MSTRG.20576	547
MSTRG.20577	58
MSTRG.20574	29511
MSTRG.20575	803
MSTRG.20572	150
MSTRG.20573	3377
MSTRG.20570	1293
MSTRG.20571	45
MSTRG.31817	809
MSTRG.31816	0
MSTRG.31815	136
MSTRG.31814	0
MSTRG.31813	732
MSTRG.31812	39
MSTRG.31811	0
MSTRG.31810	364
MSTRG.31819	45
MSTRG.31818	0
MSTRG.35127	4
MSTRG.35126	1
MSTRG.35125	0
MSTRG.35124	0
MSTRG.35123	4261
MSTRG.35122	0
MSTRG.35121	12275
MSTRG.35120	0
MSTRG.35129	0
MSTRG.35128	39
MSTRG.37419	59
MSTRG.37418	292
MSTRG.37411	0
MSTRG.37410	0
MSTRG.37413	1644
MSTRG.37412	0
MSTRG.37415	6870
MSTRG.37414	10
MSTRG.37417	183
MSTRG.37416	0
MSTRG.5578	1962
MSTRG.5579	298
MSTRG.21199	157
MSTRG.21198	2142
MSTRG.5570	1
MSTRG.5571	1184
MSTRG.21191	44
MSTRG.5573	84
MSTRG.5574	2627
MSTRG.21196	27
MSTRG.5576	86
MSTRG.21194	730
MSTRG.6995	0
MSTRG.35945	0
MSTRG.30158	0
MSTRG.29791	250
MSTRG.29790	799
MSTRG.29793	11
MSTRG.6994	109
MSTRG.29795	470
MSTRG.29794	12112
MSTRG.29797	250
MSTRG.29796	22016
MSTRG.29799	384
MSTRG.29798	0
MSTRG.21229	183
MSTRG.21228	0
MSTRG.21225	3325
MSTRG.21224	154
MSTRG.21227	197
MSTRG.21226	858
MSTRG.21221	878
MSTRG.21220	54
MSTRG.21223	1641
MSTRG.21222	2519
MSTRG.16021	329
MSTRG.16020	0
MSTRG.16023	3005
MSTRG.16022	36
MSTRG.16025	2
MSTRG.16024	367
MSTRG.16027	483
MSTRG.16026	2721
MSTRG.16029	614
MSTRG.16028	96
MSTRG.11550	0
MSTRG.11551	0
MSTRG.22558	0
MSTRG.22559	0
MSTRG.11554	454
MSTRG.11555	714
MSTRG.11556	2356
MSTRG.11557	81
MSTRG.22552	0
MSTRG.22553	59
MSTRG.22550	0
MSTRG.22551	0
MSTRG.22556	182
MSTRG.22557	1740
MSTRG.22554	312
MSTRG.22555	109
MSTRG.26648	266
MSTRG.26649	965
MSTRG.26642	0
MSTRG.26643	607
MSTRG.26640	3555
MSTRG.26641	2214
MSTRG.26646	0
MSTRG.26647	543
MSTRG.26644	58
MSTRG.26645	14
MSTRG.37012	2190
MSTRG.6009	0
MSTRG.6008	901
MSTRG.6001	445
MSTRG.6000	61
MSTRG.6003	382
MSTRG.6002	952
MSTRG.6005	575
MSTRG.6004	1292
MSTRG.6007	0
MSTRG.6006	116
MSTRG.22888	30
MSTRG.22889	0
MSTRG.22884	8
MSTRG.22885	333
MSTRG.22886	1276
MSTRG.22887	98
MSTRG.22880	169
MSTRG.22881	202
MSTRG.22882	474
MSTRG.22883	11
MSTRG.8341	0
MSTRG.11446	83
MSTRG.37302	55
MSTRG.38291	3
MSTRG.1084	271
MSTRG.23689	0
MSTRG.23688	506
MSTRG.8343	0
MSTRG.23681	0
MSTRG.23680	0
MSTRG.23683	1380
MSTRG.23682	0
MSTRG.23685	26
MSTRG.23684	457
MSTRG.23687	315
MSTRG.23686	0
MSTRG.27599	0
MSTRG.27598	8223
MSTRG.27591	516
MSTRG.27590	65
MSTRG.27593	1834
MSTRG.27592	5
MSTRG.27595	0
MSTRG.1085	0
MSTRG.27597	8
MSTRG.27596	0
MSTRG.11088	3
MSTRG.11089	3828
MSTRG.11082	19
MSTRG.11083	714
MSTRG.11080	529
MSTRG.11081	0
MSTRG.11086	0
MSTRG.11087	15
MSTRG.11084	3872
MSTRG.11085	77
MSTRG.15701	174
MSTRG.15700	34
MSTRG.15703	0
MSTRG.15702	41
MSTRG.15705	0
MSTRG.15704	0
MSTRG.15707	601
MSTRG.15706	0
MSTRG.15709	1964
MSTRG.15708	13
MSTRG.24486	0
MSTRG.24487	0
MSTRG.24484	0
MSTRG.24485	0
MSTRG.24482	0
MSTRG.24483	0
MSTRG.24480	556
MSTRG.24481	0
MSTRG.24488	893
MSTRG.24489	3369
MSTRG.20907	614
MSTRG.20906	9
MSTRG.20905	0
MSTRG.20904	0
MSTRG.20903	48
MSTRG.20902	2859
MSTRG.20901	557
MSTRG.20900	0
MSTRG.20909	43864
MSTRG.20908	1936
MSTRG.3242	808
MSTRG.520	1761
MSTRG.10751	1986
MSTRG.14071	2543
MSTRG.14072	2563
MSTRG.10752	2230
MSTRG.10755	3
MSTRG.14075	0
MSTRG.14076	309
MSTRG.10756	5438
MSTRG.10759	655
MSTRG.10758	68
MSTRG.13220	0
MSTRG.13221	109
MSTRG.13222	830
MSTRG.13223	1845
MSTRG.13224	60
MSTRG.13225	203
MSTRG.13226	8438
MSTRG.13227	0
MSTRG.13228	38
MSTRG.13229	0
MSTRG.35261	0
MSTRG.22359	0
MSTRG.35262	5
MSTRG.1521	4158
MSTRG.27704	10
MSTRG.27705	79
MSTRG.1520	0
MSTRG.11806	1173
MSTRG.25395	138
MSTRG.27709	0
MSTRG.19345	796
MSTRG.19344	0
MSTRG.19347	3675
MSTRG.19346	5022
MSTRG.19341	690
MSTRG.19340	343
MSTRG.19343	396
MSTRG.19342	0
MSTRG.19349	22
MSTRG.19348	6922
MSTRG.20320	0
MSTRG.20327	0
MSTRG.20326	0
MSTRG.17039	0
MSTRG.2260	1119
MSTRG.2263	0
MSTRG.2262	0
MSTRG.2265	0
MSTRG.20325	3020
MSTRG.2267	6
MSTRG.2266	0
MSTRG.1440	0
MSTRG.17030	852
MSTRG.17033	200
MSTRG.17032	1020
MSTRG.17035	0
MSTRG.17034	0
MSTRG.17037	3
MSTRG.17036	0
MSTRG.16348	1
MSTRG.16349	148
MSTRG.32678	14
MSTRG.32679	730
MSTRG.32672	0
MSTRG.32673	29
MSTRG.32670	0
MSTRG.32671	319
MSTRG.16344	405
MSTRG.16345	1156
MSTRG.32674	0
MSTRG.16347	29
MSTRG.35268	40
MSTRG.8418	1219
MSTRG.35269	510
MSTRG.8419	54
MSTRG.2938	56
MSTRG.23885	0
MSTRG.8414	1
MSTRG.4959	15
MSTRG.4958	0
MSTRG.8415	0
MSTRG.4955	0
MSTRG.4954	5
MSTRG.4957	0
MSTRG.4956	0
MSTRG.4951	21
MSTRG.4950	1046
MSTRG.4953	440
MSTRG.4952	2986
MSTRG.19947	101
MSTRG.5470	140
MSTRG.7026	348
MSTRG.5473	3283
MSTRG.5472	0
MSTRG.5475	14
MSTRG.5474	44
MSTRG.5477	4450
MSTRG.23883	47
MSTRG.5476	0
MSTRG.10035	4775
MSTRG.18128	936
MSTRG.18129	0
MSTRG.18126	65
MSTRG.18127	38
MSTRG.18124	0
MSTRG.18125	1259
MSTRG.18122	3033
MSTRG.18123	0
MSTRG.18120	453
MSTRG.18121	0
MSTRG.23882	21
MSTRG.10036	106
MSTRG.3608	35
MSTRG.27216	2483
MSTRG.19247	2
MSTRG.19949	1525
MSTRG.8658	0
MSTRG.27217	1254
MSTRG.3600	142
MSTRG.3601	0
MSTRG.3602	0
MSTRG.8655	288
MSTRG.8652	0
MSTRG.3605	4626
MSTRG.8650	0
MSTRG.8651	0
MSTRG.4379	2
MSTRG.4378	125
MSTRG.15737	8
MSTRG.23881	0
MSTRG.4371	39
MSTRG.4370	2878
MSTRG.4373	796
MSTRG.4372	2109
MSTRG.4375	117
MSTRG.4374	551
MSTRG.4377	0
MSTRG.4376	658
MSTRG.15732	1
MSTRG.15733	2454
MSTRG.23880	0
MSTRG.9291	1357
MSTRG.9290	0
MSTRG.9293	72
MSTRG.9292	0
MSTRG.9295	0
MSTRG.9294	6
MSTRG.9297	182
MSTRG.9296	218
MSTRG.9299	135
MSTRG.9298	10
MSTRG.25768	45
MSTRG.9869	0
MSTRG.675	0
MSTRG.29737	10
MSTRG.31679	0
MSTRG.29736	0
MSTRG.31678	950
MSTRG.29735	12
MSTRG.15068	418
MSTRG.15069	3917
MSTRG.29734	31
MSTRG.15060	0
MSTRG.15061	0
MSTRG.15062	0
MSTRG.15063	1108
MSTRG.15064	7
