ID	HG2
MSTRG.12578	0
MSTRG.13687	13
MSTRG.12573	131
MSTRG.12572	200
MSTRG.12571	0
MSTRG.12570	1178
MSTRG.12577	0
MSTRG.12576	1775
MSTRG.12575	0
MSTRG.12574	2
MSTRG.38799	3341
MSTRG.38798	591
MSTRG.38793	0
MSTRG.38792	0
MSTRG.38791	95
MSTRG.38790	0
MSTRG.38797	16
MSTRG.38796	113
MSTRG.38795	347
MSTRG.38794	11479
MSTRG.7259	40
MSTRG.7258	868
MSTRG.13680	5
MSTRG.7253	4
MSTRG.7252	73
MSTRG.7251	45
MSTRG.13681	13
MSTRG.7257	288
MSTRG.15318	54
MSTRG.7255	12
MSTRG.7254	249
MSTRG.23747	649
MSTRG.19293	1002
MSTRG.19292	2938
MSTRG.19291	0
MSTRG.19290	0
MSTRG.19297	3473
MSTRG.19296	4
MSTRG.19295	0
MSTRG.19294	16651
MSTRG.19299	14
MSTRG.19298	0
MSTRG.38429	0
MSTRG.38428	0
MSTRG.38425	15
MSTRG.38424	1222
MSTRG.38427	0
MSTRG.38426	64
MSTRG.38421	387
MSTRG.38420	0
MSTRG.38423	82
MSTRG.38422	6
MSTRG.2159	524
MSTRG.2158	3
MSTRG.2157	66
MSTRG.2156	0
MSTRG.2155	3
MSTRG.2154	45
MSTRG.2153	108
MSTRG.2152	25
MSTRG.2151	156
MSTRG.15317	790
MSTRG.28876	0
MSTRG.33769	13
MSTRG.33768	556
MSTRG.6744	31
MSTRG.33763	184
MSTRG.33762	1101
MSTRG.33761	6557
MSTRG.33760	1463
MSTRG.33767	2652
MSTRG.33766	0
MSTRG.33765	0
MSTRG.33764	0
MSTRG.6745	6
MSTRG.9962	127
MSTRG.34933	629
MSTRG.34932	0
MSTRG.34931	0
MSTRG.34930	79
MSTRG.34937	1
MSTRG.34936	947
MSTRG.34935	42
MSTRG.34934	109
MSTRG.7921	184
MSTRG.7920	0
MSTRG.7923	891
MSTRG.7922	389
MSTRG.7925	58
MSTRG.7924	0
MSTRG.7927	410
MSTRG.7926	0
MSTRG.3208	0
MSTRG.3209	0
MSTRG.3204	99
MSTRG.3205	0
MSTRG.3206	0
MSTRG.3207	0
MSTRG.3200	94
MSTRG.3201	1975
MSTRG.3202	4083
MSTRG.3203	276
MSTRG.9563	0
MSTRG.9562	559
MSTRG.9561	64
MSTRG.9560	1354
MSTRG.9567	127
MSTRG.9566	85
MSTRG.9565	156
MSTRG.9564	47
MSTRG.9569	1417
MSTRG.9568	30
MSTRG.36276	374
MSTRG.34685	0
MSTRG.34684	1381
MSTRG.34687	0
MSTRG.34686	306
MSTRG.34681	5
MSTRG.34680	140
MSTRG.34683	275
MSTRG.34682	35
MSTRG.36272	416
MSTRG.36273	14
MSTRG.36270	75
MSTRG.36271	1471
MSTRG.34689	32
MSTRG.34688	4657
MSTRG.36274	1635
MSTRG.36275	1507
MSTRG.21132	0
MSTRG.36277	186
MSTRG.20088	1139
MSTRG.20089	0
MSTRG.20086	0
MSTRG.20087	35
MSTRG.20084	6
MSTRG.20085	431
MSTRG.20082	263
MSTRG.20083	7752
MSTRG.20080	1981
MSTRG.20081	0
MSTRG.699	0
MSTRG.698	256
MSTRG.697	1475
MSTRG.696	1210
MSTRG.695	0
MSTRG.694	0
MSTRG.693	0
MSTRG.692	0
MSTRG.691	0
MSTRG.690	0
MSTRG.965	470
MSTRG.964	0
MSTRG.967	44
MSTRG.966	0
MSTRG.961	0
MSTRG.960	0
MSTRG.963	0
MSTRG.962	30
MSTRG.969	684
MSTRG.968	2
MSTRG.30308	613
MSTRG.30309	5
MSTRG.30304	0
MSTRG.30305	154
MSTRG.30306	0
MSTRG.30307	0
MSTRG.30300	9347
MSTRG.30301	39133
MSTRG.30302	1427
MSTRG.30303	273
MSTRG.37653	1325
MSTRG.37652	576
MSTRG.37651	56873
MSTRG.37650	0
MSTRG.37657	459
MSTRG.37656	125
MSTRG.37655	26
MSTRG.37654	79
MSTRG.37659	54163
MSTRG.37658	168
MSTRG.6778	66
MSTRG.7032	22
MSTRG.21027	44
MSTRG.21026	345
MSTRG.21025	167
MSTRG.21024	0
MSTRG.21023	0
MSTRG.21022	0
MSTRG.21021	0
MSTRG.21020	0
MSTRG.21029	0
MSTRG.21028	1836
MSTRG.28420	7
MSTRG.6642	199
MSTRG.6641	233
MSTRG.34101	0
MSTRG.6647	0
MSTRG.34107	0
MSTRG.34104	0
MSTRG.34105	2857
MSTRG.28428	1
MSTRG.28429	422
MSTRG.6649	189
MSTRG.6648	86
MSTRG.22646	4
MSTRG.22647	104
MSTRG.22644	5035
MSTRG.22645	56
MSTRG.22642	677
MSTRG.22643	201
MSTRG.22640	186
MSTRG.22641	562
MSTRG.22648	12
MSTRG.22649	0
MSTRG.26736	0
MSTRG.26737	0
MSTRG.26734	0
MSTRG.26735	0
MSTRG.26732	0
MSTRG.26733	0
MSTRG.26730	88
MSTRG.26731	102
MSTRG.26738	188
MSTRG.26739	728
MSTRG.11248	20
MSTRG.11249	805
MSTRG.11244	215
MSTRG.11245	0
MSTRG.11246	647
MSTRG.11247	76
MSTRG.11240	5
MSTRG.11241	0
MSTRG.11242	600
MSTRG.11243	1347
MSTRG.23515	0
MSTRG.23514	73
MSTRG.23517	2
MSTRG.23516	0
MSTRG.23511	0
MSTRG.23510	0
MSTRG.23513	0
MSTRG.23512	422
MSTRG.23519	2255
MSTRG.23518	0
MSTRG.27465	6
MSTRG.27464	304
MSTRG.27467	0
MSTRG.27466	0
MSTRG.27461	0
MSTRG.27460	0
MSTRG.27463	52
MSTRG.27462	1066
MSTRG.27469	19
MSTRG.27468	0
MSTRG.6588	0
MSTRG.6589	0
MSTRG.18534	5
MSTRG.6584	203
MSTRG.34244	0
MSTRG.6586	1426
MSTRG.1431	7
MSTRG.28768	198
MSTRG.1430	35
MSTRG.6580	483
MSTRG.34240	404
MSTRG.6582	2522
MSTRG.25919	0
MSTRG.25918	137
MSTRG.25917	1084
MSTRG.25916	45
MSTRG.25915	75
MSTRG.25914	2392
MSTRG.25913	52
MSTRG.25912	0
MSTRG.25911	0
MSTRG.25910	22
MSTRG.1439	1610
MSTRG.1438	58
MSTRG.14368	0
MSTRG.14369	389
MSTRG.14364	675
MSTRG.14365	99
MSTRG.14366	863
MSTRG.14367	1714
MSTRG.14360	42
MSTRG.14361	1737
MSTRG.14362	18
MSTRG.14363	110
MSTRG.21922	92
MSTRG.21923	13
MSTRG.21920	15
MSTRG.21921	2725
MSTRG.21926	0
MSTRG.21927	41
MSTRG.21924	3
MSTRG.21925	0
MSTRG.21928	4
MSTRG.21929	0
MSTRG.8771	12
MSTRG.13683	234
MSTRG.14988	324
MSTRG.14989	165
MSTRG.14980	70
MSTRG.14981	23
MSTRG.14982	0
MSTRG.14983	560
MSTRG.14984	14927
MSTRG.14985	4047
MSTRG.14986	119
MSTRG.14987	5
MSTRG.25009	798
MSTRG.25008	1266
MSTRG.25005	0
MSTRG.25004	85
MSTRG.25007	7
MSTRG.25006	0
MSTRG.25001	788
MSTRG.25000	49
MSTRG.25003	0
MSTRG.25002	197
MSTRG.13358	27112
MSTRG.13359	0
MSTRG.13354	813
MSTRG.13355	0
MSTRG.13356	0
MSTRG.13357	861
MSTRG.13350	557
MSTRG.13351	889
MSTRG.13352	92390
MSTRG.13353	23
MSTRG.12003	0
MSTRG.12002	0
MSTRG.12001	0
MSTRG.12000	0
MSTRG.12007	228
MSTRG.12006	8452
MSTRG.19057	0
MSTRG.19056	970
MSTRG.19059	163
MSTRG.19058	0
MSTRG.12009	0
MSTRG.12008	0
MSTRG.925	3
MSTRG.2319	1052
MSTRG.2318	130
MSTRG.2315	0
MSTRG.2314	0
MSTRG.2317	0
MSTRG.2316	0
MSTRG.2311	47
MSTRG.2310	0
MSTRG.2313	3
MSTRG.2312	0
MSTRG.17185	0
MSTRG.17184	1597
MSTRG.17187	266
MSTRG.17186	5
MSTRG.17181	54
MSTRG.17180	91
MSTRG.17183	212
MSTRG.17182	482
MSTRG.17189	3346
MSTRG.17188	0
MSTRG.32166	766
MSTRG.16275	1246
MSTRG.16276	215
MSTRG.32165	153
MSTRG.16270	15197
MSTRG.32163	0
MSTRG.32160	1381
MSTRG.32161	93
MSTRG.16278	839
MSTRG.9396	81
MSTRG.32168	0
MSTRG.32169	618
MSTRG.9397	0
MSTRG.9390	84
MSTRG.9391	742
MSTRG.13978	0
MSTRG.13979	14
MSTRG.9392	32
MSTRG.13970	0
MSTRG.13971	1902
MSTRG.13972	326
MSTRG.13973	401
MSTRG.13974	40
MSTRG.13975	608
MSTRG.13976	18
MSTRG.13977	14
MSTRG.3042	1476
MSTRG.3043	6292
MSTRG.24839	1841
MSTRG.3041	1134
MSTRG.3046	75
MSTRG.3047	418
MSTRG.3044	219
MSTRG.3045	216
MSTRG.8018	575
MSTRG.8019	69
MSTRG.3048	0
MSTRG.3049	542
MSTRG.24837	118
MSTRG.24836	1427
MSTRG.24835	151
MSTRG.24834	29
MSTRG.9761	875
MSTRG.9760	19
MSTRG.11729	0
MSTRG.11728	3521
MSTRG.9765	5
MSTRG.9764	104
MSTRG.9767	1368
MSTRG.9766	267
MSTRG.11723	13
MSTRG.9768	0
MSTRG.18090	69
MSTRG.18091	4
MSTRG.11727	45
MSTRG.11726	247
MSTRG.11725	595
MSTRG.11724	2
MSTRG.1574	0
MSTRG.1575	0
MSTRG.1576	0
MSTRG.1577	0
MSTRG.1570	0
MSTRG.1571	0
MSTRG.1572	0
MSTRG.1573	0
MSTRG.22365	5
MSTRG.22364	0
MSTRG.22367	0
MSTRG.22366	0
MSTRG.22361	0
MSTRG.22360	0
MSTRG.22363	0
MSTRG.22362	0
MSTRG.5479	0
MSTRG.3594	0
MSTRG.3595	47
MSTRG.3596	14
MSTRG.3597	0
MSTRG.3590	0
MSTRG.3591	0
MSTRG.3592	0
MSTRG.3593	0
MSTRG.3598	0
MSTRG.3599	0
MSTRG.4065	0
MSTRG.4064	0
MSTRG.4067	171
MSTRG.4066	653
MSTRG.4061	0
MSTRG.4060	223
MSTRG.1688	163
MSTRG.1689	2232
MSTRG.1686	291
MSTRG.1687	0
MSTRG.1684	66
MSTRG.1685	2
MSTRG.4069	0
MSTRG.1683	3212
MSTRG.1680	13968
MSTRG.1681	9
MSTRG.25419	159
MSTRG.31220	0
MSTRG.2885	0
MSTRG.2884	0
MSTRG.2887	0
MSTRG.2886	3
MSTRG.2881	28
MSTRG.2880	966
MSTRG.2883	0
MSTRG.2882	1525
MSTRG.2889	0
MSTRG.2888	3
MSTRG.36823	0
MSTRG.10092	36
MSTRG.10093	0
MSTRG.10090	253
MSTRG.10091	962
MSTRG.10096	88
MSTRG.10097	2
MSTRG.10094	5091
MSTRG.10095	0
MSTRG.10098	0
MSTRG.10099	2162
MSTRG.36822	0
MSTRG.24643	351
MSTRG.19587	136
MSTRG.15114	12
MSTRG.15115	1
MSTRG.15116	11077
MSTRG.15117	681
MSTRG.15110	0
MSTRG.15111	259
MSTRG.15112	0
MSTRG.15113	29
MSTRG.15118	0
MSTRG.15119	16
MSTRG.10544	0
MSTRG.10545	1
MSTRG.10546	49
MSTRG.10547	0
MSTRG.10540	88
MSTRG.10541	9
MSTRG.10542	0
MSTRG.10543	3
MSTRG.10548	0
MSTRG.10549	4197
MSTRG.39099	22
MSTRG.39098	25
MSTRG.39097	146
MSTRG.39096	1
MSTRG.39095	1568
MSTRG.39094	0
MSTRG.39093	0
MSTRG.39092	344
MSTRG.39091	4
MSTRG.39090	0
MSTRG.36826	266
MSTRG.3868	87
MSTRG.3869	0
MSTRG.3864	0
MSTRG.3865	3385
MSTRG.3866	0
MSTRG.3867	20
MSTRG.3860	0
MSTRG.3861	0
MSTRG.3862	29
MSTRG.3863	0
MSTRG.18777	390
MSTRG.18776	11
MSTRG.14649	2825
MSTRG.18774	3022
MSTRG.18773	2638
MSTRG.18772	3866
MSTRG.18771	1082
MSTRG.18770	196
MSTRG.14643	306
MSTRG.14642	12
MSTRG.14641	10
MSTRG.14640	0
MSTRG.14647	0
MSTRG.14646	2
MSTRG.18779	182
MSTRG.18778	0
MSTRG.13019	1751
MSTRG.13018	0
MSTRG.13013	0
MSTRG.13012	0
MSTRG.13011	0
MSTRG.13010	0
MSTRG.13017	0
MSTRG.13016	0
MSTRG.13015	6
MSTRG.13014	11
MSTRG.28776	0
MSTRG.6339	0
MSTRG.6338	115
MSTRG.6333	0
MSTRG.6332	0
MSTRG.6331	0
MSTRG.6330	0
MSTRG.6337	0
MSTRG.6336	5
MSTRG.6335	0
MSTRG.6334	0
MSTRG.38328	5296
MSTRG.38329	567
MSTRG.38326	753
MSTRG.38327	990
MSTRG.38324	140
MSTRG.38325	1450
MSTRG.38322	1296
MSTRG.38323	33
MSTRG.38320	906
MSTRG.38321	1997
MSTRG.36188	77
MSTRG.36189	119
MSTRG.33358	452
MSTRG.33359	3
MSTRG.36184	0
MSTRG.36185	0
MSTRG.36186	0
MSTRG.33355	794
MSTRG.33352	11737
MSTRG.33353	295
MSTRG.33350	4787
MSTRG.33351	7
MSTRG.30911	9
MSTRG.30910	1953
MSTRG.30913	0
MSTRG.30912	409
MSTRG.30915	243
MSTRG.30914	12
MSTRG.30917	0
MSTRG.30916	0
MSTRG.30919	5497
MSTRG.30918	273
MSTRG.36829	184
MSTRG.36828	5
MSTRG.12569	132
MSTRG.35989	401
MSTRG.35988	334
MSTRG.19550	353
MSTRG.19551	8
MSTRG.19552	1
MSTRG.19553	24
MSTRG.35985	10
MSTRG.35984	236
MSTRG.35987	736
MSTRG.35986	1778
MSTRG.2058	5
MSTRG.2059	162
MSTRG.2052	961
MSTRG.2053	0
MSTRG.2050	25
MSTRG.2051	45
MSTRG.2056	11
MSTRG.2057	647
MSTRG.2054	193
MSTRG.2055	2134
MSTRG.32036	0
MSTRG.12565	0
MSTRG.9858	32
MSTRG.32409	1854
MSTRG.32408	682
MSTRG.32405	324
MSTRG.32404	212
MSTRG.32407	10
MSTRG.32406	261
MSTRG.32401	42
MSTRG.32400	11
MSTRG.32403	491
MSTRG.32402	678
MSTRG.15382	4
MSTRG.6482	20461
MSTRG.9857	22
MSTRG.32039	0
MSTRG.38781	0
MSTRG.10358	0
MSTRG.38787	66
MSTRG.10356	0
MSTRG.34762	0
MSTRG.31268	83
MSTRG.34760	0
MSTRG.34761	98
MSTRG.34766	42
MSTRG.34767	0
MSTRG.34764	2130
MSTRG.34765	118
MSTRG.25567	666
MSTRG.34768	15
MSTRG.34769	13
MSTRG.23948	121
MSTRG.18560	1171
MSTRG.23949	6
MSTRG.26916	790
MSTRG.26917	504
MSTRG.26914	16
MSTRG.26915	97
MSTRG.26912	0
MSTRG.26913	0
MSTRG.26910	1
MSTRG.26911	0
MSTRG.26918	247
MSTRG.26919	8
MSTRG.23942	0
MSTRG.31261	0
MSTRG.31262	285
MSTRG.36409	1102
MSTRG.36408	17
MSTRG.31263	0
MSTRG.36401	292
MSTRG.36400	265
MSTRG.36403	0
MSTRG.36402	8
MSTRG.36405	0
MSTRG.36404	61
MSTRG.36407	0
MSTRG.36406	0
MSTRG.8450	933
MSTRG.20369	26
MSTRG.8451	60
MSTRG.23945	549
MSTRG.8452	44
MSTRG.3401	0
MSTRG.3406	0
MSTRG.670	494
MSTRG.8456	110
MSTRG.5439	1262
MSTRG.672	18407
MSTRG.5438	550
MSTRG.19622	0
MSTRG.5437	50
MSTRG.5436	0
MSTRG.19623	0
MSTRG.19283	1
MSTRG.31848	0
MSTRG.31849	0
MSTRG.20545	0
MSTRG.20544	1985
MSTRG.20543	44
MSTRG.20542	0
MSTRG.20541	0
MSTRG.20540	163
MSTRG.31840	262
MSTRG.31841	463
MSTRG.31842	32
MSTRG.31843	126
MSTRG.31844	0
MSTRG.31845	0
MSTRG.20549	0
MSTRG.31847	0
MSTRG.35178	8
MSTRG.35179	0
MSTRG.21498	235
MSTRG.21499	2550
MSTRG.35170	3183
MSTRG.35171	5
MSTRG.21490	10
MSTRG.35173	275
MSTRG.21496	0
MSTRG.35175	199
MSTRG.35176	150
MSTRG.35177	7
MSTRG.27799	0
MSTRG.27798	8
MSTRG.27797	0
MSTRG.27796	0
MSTRG.27795	330
MSTRG.27794	30
MSTRG.27793	16
MSTRG.27792	10
MSTRG.27791	19
MSTRG.27790	1194
MSTRG.37442	12
MSTRG.37443	396
MSTRG.37440	237
MSTRG.37441	1463
MSTRG.25328	377
MSTRG.37447	31
MSTRG.37444	123
MSTRG.37445	5
MSTRG.25324	45
MSTRG.25325	0
MSTRG.25326	22
MSTRG.25327	468
MSTRG.25320	13
MSTRG.25321	212
MSTRG.25322	64
MSTRG.25323	1573
MSTRG.5523	0
MSTRG.5522	0
MSTRG.5521	753
MSTRG.5520	0
MSTRG.5527	2221
MSTRG.5526	0
MSTRG.5525	310
MSTRG.9584	0
MSTRG.5529	4889
MSTRG.5528	1078
MSTRG.9587	0
MSTRG.9586	76
MSTRG.9581	47
MSTRG.9580	0
MSTRG.25496	0
MSTRG.25497	353
MSTRG.25494	238
MSTRG.25495	0
MSTRG.25492	0
MSTRG.9583	47
MSTRG.25490	25
MSTRG.25491	275
MSTRG.9582	0
MSTRG.25498	0
MSTRG.25499	0
MSTRG.38439	1680
MSTRG.16078	33
MSTRG.16079	0
MSTRG.16072	547
MSTRG.16073	49155
MSTRG.16070	92
MSTRG.16071	8
MSTRG.16076	1
MSTRG.16077	2
MSTRG.16074	204
MSTRG.16075	0
MSTRG.22563	3
MSTRG.22562	13
MSTRG.22561	9
MSTRG.22560	6
MSTRG.22567	0
MSTRG.22566	0
MSTRG.22565	225
MSTRG.22564	1746
MSTRG.22569	160
MSTRG.22568	65
MSTRG.26673	13248
MSTRG.26672	0
MSTRG.26671	22
MSTRG.26670	3147
MSTRG.26677	30
MSTRG.26676	320
MSTRG.26675	5165
MSTRG.26674	0
MSTRG.26679	0
MSTRG.26678	0
MSTRG.15758	134
MSTRG.15759	9
MSTRG.15752	3575
MSTRG.15753	0
MSTRG.15750	37
MSTRG.15751	17
MSTRG.15756	52
MSTRG.15757	1336
MSTRG.15754	0
MSTRG.15755	0
MSTRG.27234	9914
MSTRG.27235	181777
MSTRG.27236	78
MSTRG.27237	0
MSTRG.27230	0
MSTRG.27231	3509
MSTRG.27232	76
MSTRG.27233	88
MSTRG.27238	2802
MSTRG.27239	1389
MSTRG.20958	715
MSTRG.20959	210
MSTRG.25252	0
MSTRG.20950	0
MSTRG.20951	3
MSTRG.20952	0
MSTRG.20953	8
MSTRG.20954	58
MSTRG.20955	725
MSTRG.20956	50
MSTRG.20957	1631
MSTRG.34178	499
MSTRG.25254	879
MSTRG.25255	3110
MSTRG.14089	1
MSTRG.14088	281
MSTRG.10708	15
MSTRG.10709	429
MSTRG.14081	341
MSTRG.14080	0
MSTRG.14083	8985
MSTRG.14082	8820
MSTRG.14085	27
MSTRG.14084	2
MSTRG.14087	78
MSTRG.14086	0
MSTRG.35016	0
MSTRG.17387	1322
MSTRG.12708	167
MSTRG.12709	0
MSTRG.17386	143
MSTRG.12704	434
MSTRG.12705	136
MSTRG.12706	10
MSTRG.12707	559
MSTRG.12700	0
MSTRG.12701	85
MSTRG.12702	458
MSTRG.12703	1470
MSTRG.17384	0
MSTRG.38128	496
MSTRG.38129	171
MSTRG.38124	1
MSTRG.38125	193
MSTRG.38126	18
MSTRG.38127	276
MSTRG.38120	225
MSTRG.38121	819
MSTRG.38122	1252
MSTRG.38123	808
MSTRG.17062	0
MSTRG.17063	0
MSTRG.17060	1696
MSTRG.17061	6
MSTRG.33118	89
MSTRG.33119	2
MSTRG.17064	0
MSTRG.17065	1381
MSTRG.33114	0
MSTRG.33115	0
MSTRG.33116	0
MSTRG.17069	0
MSTRG.33110	300
MSTRG.33111	0
MSTRG.33112	0
MSTRG.33113	0
MSTRG.27092	156
MSTRG.38696	1500
MSTRG.38697	0
MSTRG.38694	0
MSTRG.38695	253
MSTRG.38692	1677
MSTRG.38693	0
MSTRG.38690	31414
MSTRG.38691	24
MSTRG.38698	187
MSTRG.38699	951
MSTRG.27093	1217
MSTRG.26405	415
MSTRG.19398	19
MSTRG.19399	266
MSTRG.19396	0
MSTRG.19397	0
MSTRG.19394	2
MSTRG.19395	1176
MSTRG.19392	0
MSTRG.19393	1717
MSTRG.19390	5
MSTRG.19391	0
MSTRG.2298	390
MSTRG.2299	706
MSTRG.2290	229
MSTRG.2291	694
MSTRG.2292	0
MSTRG.2293	38
MSTRG.2294	0
MSTRG.2295	1310
MSTRG.2296	6
MSTRG.2297	1007
MSTRG.27095	0
MSTRG.32643	54
MSTRG.32642	0
MSTRG.32641	103
MSTRG.32640	22
MSTRG.32647	0
MSTRG.32646	6
MSTRG.32645	0
MSTRG.32644	386
MSTRG.32649	0
MSTRG.32648	0
MSTRG.6162	12
MSTRG.37665	4
MSTRG.6163	438
MSTRG.18630	617
MSTRG.6161	95
MSTRG.1398	311
MSTRG.1399	58
MSTRG.3653	6
MSTRG.3652	6
MSTRG.8603	15
MSTRG.3650	17
MSTRG.3657	0
MSTRG.3656	0
MSTRG.3655	0
MSTRG.8606	67
MSTRG.8609	9
MSTRG.8608	427
MSTRG.3659	10
MSTRG.3658	33
MSTRG.32395	0
MSTRG.32394	0
MSTRG.32397	11
MSTRG.32396	47
MSTRG.32391	0
MSTRG.32390	285
MSTRG.32393	540
MSTRG.32392	302
MSTRG.32399	0
MSTRG.32398	113
MSTRG.4924	0
MSTRG.4925	5127
MSTRG.4926	0
MSTRG.4927	2355
MSTRG.4920	0
MSTRG.4921	0
MSTRG.4922	0
MSTRG.4923	0
MSTRG.14028	0
MSTRG.4928	68
MSTRG.4929	528
MSTRG.7918	323
MSTRG.7919	1941
MSTRG.11062	723
MSTRG.11063	296
MSTRG.34928	34
MSTRG.34929	1826
MSTRG.18117	3
MSTRG.18116	19
MSTRG.18115	10
MSTRG.18114	0
MSTRG.18113	0
MSTRG.18112	0
MSTRG.18111	0
MSTRG.18110	777
MSTRG.11068	10
MSTRG.18119	0
MSTRG.11069	83
MSTRG.17650	135
MSTRG.17656	0
MSTRG.1725	119
MSTRG.1724	2
MSTRG.1727	35
MSTRG.20935	35
MSTRG.1721	14412
MSTRG.1720	1366
MSTRG.1723	0
MSTRG.1722	1027
MSTRG.1729	115522
MSTRG.1728	1101
MSTRG.24423	1437
MSTRG.9268	412
MSTRG.9269	8
MSTRG.9260	7446
MSTRG.9261	169
MSTRG.9262	1509
MSTRG.9263	55
MSTRG.9264	887
MSTRG.9265	144
MSTRG.9266	0
MSTRG.9267	0
MSTRG.30509	17
MSTRG.19586	4
MSTRG.30502	21
MSTRG.21088	501
MSTRG.19585	1409
MSTRG.38	0
MSTRG.39	0
MSTRG.34	529
MSTRG.35	0
MSTRG.36	95
MSTRG.37	0
MSTRG.30	19
MSTRG.31	14597
MSTRG.32	628
MSTRG.33	99
MSTRG.6196	112
MSTRG.9514	1274
MSTRG.34699	355
MSTRG.9513	1039
MSTRG.38248	107
MSTRG.5721	46
MSTRG.5720	1
MSTRG.5723	0
MSTRG.5722	0
MSTRG.5725	768
MSTRG.5724	0
MSTRG.5727	1219
MSTRG.5726	667
MSTRG.5729	100
MSTRG.5728	1289
MSTRG.22327	147
MSTRG.28032	5
MSTRG.28855	0
MSTRG.28854	0
MSTRG.37138	27
MSTRG.37139	15
MSTRG.28851	19
MSTRG.28850	137
MSTRG.28853	20
MSTRG.28852	384
MSTRG.37132	43
MSTRG.37133	314
MSTRG.37130	6482
MSTRG.37131	19
MSTRG.37136	0
MSTRG.37137	2831
MSTRG.37134	0
MSTRG.37135	1143
MSTRG.7769	4057
MSTRG.7768	447
MSTRG.9518	2
MSTRG.7763	0
MSTRG.7762	227
MSTRG.7761	9
MSTRG.7760	0
MSTRG.7767	1462
MSTRG.7766	0
MSTRG.7765	1966
MSTRG.7764	823
MSTRG.5899	309
MSTRG.5898	604
MSTRG.5893	12
MSTRG.5892	109
MSTRG.5891	0
MSTRG.5890	0
MSTRG.5897	0
MSTRG.5896	5
MSTRG.5895	8053
MSTRG.38244	36
MSTRG.6192	186
MSTRG.7499	100
MSTRG.7498	0
MSTRG.7495	3063
MSTRG.7494	2851
MSTRG.7497	2970
MSTRG.7496	5321
MSTRG.7491	0
MSTRG.7490	104
MSTRG.7493	0
MSTRG.7492	1
MSTRG.14568	42
MSTRG.33259	97
MSTRG.33258	325
MSTRG.33253	805
MSTRG.33252	8452
MSTRG.33251	39
MSTRG.33250	6242
MSTRG.33257	0
MSTRG.33256	39
MSTRG.33255	10401
MSTRG.33254	805
MSTRG.25413	30
MSTRG.30819	0
MSTRG.29818	39
MSTRG.29819	1600
MSTRG.29816	10
MSTRG.29817	0
MSTRG.29814	0
MSTRG.29815	243
MSTRG.29812	66
MSTRG.29813	0
MSTRG.29810	7
MSTRG.29811	162
MSTRG.25410	0
MSTRG.30817	1272
MSTRG.25411	0
MSTRG.8353	986
MSTRG.32427	0
MSTRG.23994	0
MSTRG.189	0
MSTRG.188	0
MSTRG.187	0
MSTRG.186	92
MSTRG.185	0
MSTRG.184	0
MSTRG.183	1984
MSTRG.182	4736
MSTRG.10989	20
MSTRG.180	600
MSTRG.25750	63
MSTRG.455	0
MSTRG.454	3
MSTRG.457	0
MSTRG.456	2
MSTRG.451	32
MSTRG.450	28
MSTRG.453	25
MSTRG.452	80
MSTRG.459	295
MSTRG.458	0
MSTRG.37969	0
MSTRG.37968	0
MSTRG.37961	40
MSTRG.37960	0
MSTRG.37963	0
MSTRG.37962	307
MSTRG.37965	296
MSTRG.37964	569
MSTRG.37967	0
MSTRG.37966	425
MSTRG.31493	0
MSTRG.31492	21
MSTRG.31491	0
MSTRG.31490	0
MSTRG.31497	237
MSTRG.31496	1353
MSTRG.31495	0
MSTRG.31494	0
MSTRG.31499	0
MSTRG.31498	677
MSTRG.25147	57
MSTRG.17260	488
MSTRG.17261	1990
MSTRG.17262	48
MSTRG.17263	477
MSTRG.17264	173
MSTRG.17265	10
MSTRG.17266	73
MSTRG.17267	0
MSTRG.17268	20
MSTRG.17269	676
MSTRG.21517	1954
MSTRG.21516	0
MSTRG.21515	0
MSTRG.21514	0
MSTRG.21513	0
MSTRG.21512	0
MSTRG.21511	490
MSTRG.21510	440
MSTRG.21519	3662
MSTRG.21518	0
MSTRG.12869	1786
MSTRG.13274	4
MSTRG.12868	0
MSTRG.36618	269
MSTRG.36619	257
MSTRG.36610	11
MSTRG.36611	23
MSTRG.36612	45
MSTRG.36613	9
MSTRG.36614	0
MSTRG.36615	1
MSTRG.36616	51
MSTRG.36617	4
MSTRG.16506	545
MSTRG.30722	3102
MSTRG.30723	427
MSTRG.30720	291
MSTRG.30721	427
MSTRG.30726	4
MSTRG.30727	213
MSTRG.30724	1533
MSTRG.30725	395
MSTRG.30728	219
MSTRG.30729	18
MSTRG.16522	3671
MSTRG.28330	3
MSTRG.28331	363
MSTRG.28332	0
MSTRG.12862	0
MSTRG.28334	0
MSTRG.28335	0
MSTRG.28336	18
MSTRG.28337	430
MSTRG.28338	5
MSTRG.28339	93
MSTRG.12864	0
MSTRG.16526	8
MSTRG.15767	0
MSTRG.12866	0
MSTRG.15766	80
MSTRG.10005	110
MSTRG.15769	0
MSTRG.15768	43
MSTRG.10004	6
MSTRG.19906	0
MSTRG.16609	6
MSTRG.16608	11
MSTRG.12988	0
MSTRG.12989	0
MSTRG.16601	0
MSTRG.16600	316
MSTRG.16603	0
MSTRG.16602	0
MSTRG.16605	12
MSTRG.16604	33
MSTRG.16607	138
MSTRG.16606	0
MSTRG.25513	180
MSTRG.25512	38
MSTRG.25511	0
MSTRG.25510	22
MSTRG.25517	7753
MSTRG.11959	0
MSTRG.25515	1134
MSTRG.25514	4814
MSTRG.11954	0
MSTRG.11955	0
MSTRG.25519	27
